,acquisitionYear,year,acquisition
21517,1856,1828,accepted
21518,1856,1828,accepted
21519,1856,1828,accepted
21520,1856,1828,accepted
21521,1856,1828,accepted
21522,1856,1828,accepted
21523,1856,1828,accepted
21524,1856,1828,accepted
21525,1856,1828,accepted
21526,1856,1828,accepted
21527,1856,1828,accepted
21528,1856,1828,accepted
21529,1856,1828,accepted
21530,1856,1828,accepted
21531,1856,1828,accepted
21532,1856,1828,accepted
21533,1856,1828,accepted
21534,1856,1828,accepted
21535,1856,1828,accepted
21536,1856,1828,accepted
21537,1856,1828,accepted
21538,1856,1828,accepted
21539,1856,1828,accepted
21540,1856,1828,accepted
21541,1856,1828,accepted
21542,1856,1828,accepted
21543,1856,1828,accepted
21544,1856,1828,accepted
21545,1856,1828,accepted
21546,1856,1828,accepted
21547,1856,1828,accepted
21548,1856,1828,accepted
21549,1856,1828,accepted
21550,1856,1828,accepted
21551,1856,1828,accepted
21552,1856,1828,accepted
21553,1856,1828,accepted
21554,1856,1828,accepted
21555,1856,1828,accepted
21556,1856,1828,accepted
21557,1856,1828,accepted
21558,1856,1828,accepted
21559,1856,1828,accepted
21560,1856,1828,accepted
21561,1856,1828,accepted
21562,1856,1828,accepted
21563,1856,1828,accepted
21564,1856,1828,accepted
21565,1856,1828,accepted
21566,1856,1828,accepted
21567,1856,1828,accepted
21568,1856,1828,accepted
21569,1856,1828,accepted
21570,1856,1828,accepted
21571,1856,1828,accepted
21572,1856,1828,accepted
21573,1856,1828,accepted
21574,1856,1828,accepted
21575,1856,1828,accepted
21576,1856,1828,accepted
21577,1856,1828,accepted
21578,1856,1828,accepted
21579,1856,1828,accepted
21580,1856,1828,accepted
21581,1856,1828,accepted
21582,1856,1828,accepted
21583,1856,1828,accepted
21584,1856,1828,accepted
21585,1856,1828,accepted
21586,1856,1828,accepted
21587,1856,1828,accepted
21588,1856,1828,accepted
21589,1856,1828,accepted
21590,1856,1828,accepted
21591,1856,1828,accepted
21592,1856,1828,accepted
21593,1856,1828,accepted
21594,1856,1828,accepted
21595,1856,1828,accepted
21596,1856,1828,accepted
21597,1856,1828,accepted
21598,1856,1828,accepted
21599,1856,1828,accepted
21600,1856,1828,accepted
21601,1856,1828,accepted
21602,1856,1828,accepted
21603,1856,1828,accepted
21604,1856,1828,accepted
21605,1856,1828,accepted
21606,1856,1828,accepted
21607,1856,1828,accepted
21608,1856,1828,accepted
21609,1856,1828,accepted
21610,1856,1828,accepted
21611,1856,1828,accepted
21612,1856,1828,accepted
21613,1856,1828,accepted
21614,1856,1828,accepted
21615,1856,1828,accepted
21616,1856,1828,accepted
21617,1856,1828,accepted
21618,1856,1828,accepted
21619,1856,1828,accepted
21620,1856,1828,accepted
21621,1856,1828,accepted
21622,1856,1828,accepted
21623,1856,1828,accepted
21624,1856,1828,accepted
21625,1856,1828,accepted
21626,1856,1828,accepted
21627,1856,1828,accepted
21628,1856,1828,accepted
21629,1856,1828,accepted
21630,1856,1828,accepted
21631,1856,1828,accepted
21632,1856,1828,accepted
21633,1856,1828,accepted
21634,1856,1828,accepted
21635,1856,1828,accepted
21636,1856,1828,accepted
21637,1856,1828,accepted
21638,1856,1828,accepted
21639,1856,1828,accepted
21640,1856,1828,accepted
21641,1856,1828,accepted
21642,1856,1828,accepted
21643,1856,1828,accepted
21644,1856,1828,accepted
21645,1856,1828,accepted
21646,1856,1828,accepted
21647,1856,1828,accepted
21648,1856,1828,accepted
21649,1856,1828,accepted
21650,1856,1828,accepted
21651,1856,1828,accepted
21652,1856,1828,accepted
21653,1856,1828,accepted
21654,1856,1828,accepted
21655,1856,1828,accepted
21656,1856,1828,accepted
21657,1856,1828,accepted
21658,1856,1828,accepted
21659,1856,1828,accepted
21660,1856,1828,accepted
21661,1856,1828,accepted
21662,1856,1828,accepted
21663,1856,1828,accepted
21664,1856,1828,accepted
21665,1856,1828,accepted
21666,1856,1828,accepted
21667,1856,1828,accepted
21668,1856,1828,accepted
21669,1856,1828,accepted
21670,1856,1828,accepted
21671,1856,1828,accepted
21672,1856,1828,accepted
21673,1856,1828,accepted
21674,1856,1828,accepted
21675,1856,1828,accepted
21676,1856,1828,accepted
21677,1856,1828,accepted
21678,1856,1828,accepted
21679,1856,1828,accepted
21680,1856,1828,accepted
21681,1856,1828,accepted
21682,1856,1828,accepted
21683,1856,1828,accepted
21684,1856,1828,accepted
21685,1856,1828,accepted
21686,1856,1828,accepted
21687,1856,1828,accepted
21688,1856,1828,accepted
21689,1856,1828,accepted
21690,1856,1828,accepted
21691,1856,1828,accepted
21692,1856,1828,accepted
21693,1856,1828,accepted
21694,1856,1828,accepted
21695,1856,1828,accepted
21696,1856,1828,accepted
21697,1856,1828,accepted
21698,1856,1828,accepted
21699,1856,1828,accepted
21700,1856,1828,accepted
21701,1856,1828,accepted
21702,1856,1828,accepted
21703,1856,1828,accepted
21704,1856,1828,accepted
21705,1856,1828,accepted
21706,1856,1828,accepted
21707,1856,1828,accepted
21708,1856,1828,accepted
21709,1856,1828,accepted
21710,1856,1828,accepted
21711,1856,1828,accepted
21712,1856,1828,accepted
21713,1856,1828,accepted
21714,1856,1828,accepted
21715,1856,1828,accepted
21716,1856,1828,accepted
21717,1856,1828,accepted
21718,1856,1828,accepted
21719,1856,1828,accepted
21720,1856,1828,accepted
21721,1856,1828,accepted
21722,1856,1828,accepted
21723,1856,1828,accepted
21724,1856,1828,accepted
21725,1856,1828,accepted
21726,1856,1828,accepted
21727,1856,1828,accepted
21728,1856,1828,accepted
21729,1856,1828,accepted
21730,1856,1828,accepted
21731,1856,1828,accepted
21732,1856,1828,accepted
21733,1856,1828,accepted
21734,1856,1828,accepted
21735,1856,1828,accepted
21736,1856,1828,accepted
21737,1856,1828,accepted
21738,1856,1828,accepted
21739,1856,1828,accepted
21740,1856,1828,accepted
21741,1856,1828,accepted
21742,1856,1828,accepted
21743,1856,1828,accepted
21744,1856,1828,accepted
21745,1856,1828,accepted
21746,1856,1828,accepted
21747,1856,1828,accepted
21748,1856,1828,accepted
21749,1856,1828,accepted
21750,1856,1828,accepted
21751,1856,1828,accepted
21752,1856,1828,accepted
21753,1856,1828,accepted
21754,1856,1828,accepted
21755,1856,1828,accepted
21756,1856,1828,accepted
21757,1856,1828,accepted
21758,1856,1828,accepted
21759,1856,1828,accepted
21760,1856,1828,accepted
21761,1856,1828,accepted
21762,1856,1828,accepted
21763,1856,1828,accepted
21764,1856,1828,accepted
21765,1856,1828,accepted
21766,1856,1828,accepted
21767,1856,1828,accepted
21768,1856,1828,accepted
21769,1856,1828,accepted
21770,1856,1828,accepted
21771,1856,1828,accepted
21772,1856,1828,accepted
21773,1856,1828,accepted
21774,1856,1828,accepted
21775,1856,1828,accepted
21776,1856,1828,accepted
21777,1856,1828,accepted
21778,1856,1828,accepted
21779,1856,1828,accepted
21780,1856,1828,accepted
21781,1856,1828,accepted
21782,1856,1828,accepted
21783,1856,1828,accepted
21784,1856,1828,accepted
21785,1856,1828,accepted
21786,1856,1828,accepted
21787,1856,1828,accepted
21788,1856,1828,accepted
21789,1856,1828,accepted
21790,1856,1828,accepted
21791,1856,1828,accepted
21792,1856,1828,accepted
21793,1856,1828,accepted
21794,1856,1828,accepted
21795,1856,1828,accepted
21796,1856,1828,accepted
21797,1856,1828,accepted
21798,1856,1828,accepted
21799,1856,1828,accepted
21800,1856,1828,accepted
21801,1856,1828,accepted
21802,1856,1828,accepted
21803,1856,1828,accepted
21804,1856,1828,accepted
21805,1856,1828,accepted
21806,1856,1828,accepted
21807,1856,1828,accepted
21808,1856,1828,accepted
21809,1856,1828,accepted
21810,1856,1828,accepted
21811,1856,1828,accepted
21812,1856,1828,accepted
21813,1856,1828,accepted
21814,1856,1828,accepted
21815,1856,1828,accepted
21816,1856,1828,accepted
21817,1856,1828,accepted
21818,1856,1828,accepted
21819,1856,1828,accepted
21820,1856,1828,accepted
21821,1856,1828,accepted
21822,1856,1828,accepted
21823,1856,1828,accepted
21824,1856,1828,accepted
21825,1856,1828,accepted
21826,1856,1828,accepted
21827,1856,1828,accepted
21828,1856,1828,accepted
21829,1856,1828,accepted
21830,1856,1828,accepted
21831,1856,1828,accepted
21832,1856,1828,accepted
21833,1856,1828,accepted
21834,1856,1828,accepted
21835,1856,1828,accepted
21836,1856,1828,accepted
21837,1856,1828,accepted
21838,1856,1828,accepted
21839,1856,1828,accepted
21840,1856,1828,accepted
21841,1856,1828,accepted
21842,1856,1828,accepted
21843,1856,1828,accepted
21844,1856,1828,accepted
21845,1856,1828,accepted
21846,1856,1828,accepted
21847,1856,1828,accepted
21848,1856,1828,accepted
21849,1856,1828,accepted
21850,1856,1828,accepted
21851,1856,1828,accepted
21852,1856,1828,accepted
21853,1856,1828,accepted
21854,1856,1828,accepted
21855,1856,1828,accepted
21856,1856,1828,accepted
21857,1856,1828,accepted
21858,1856,1828,accepted
21859,1856,1828,accepted
21860,1856,1828,accepted
21861,1856,1828,accepted
21862,1856,1828,accepted
21863,1856,1828,accepted
21864,1856,1828,accepted
21865,1856,1828,accepted
21866,1856,1828,accepted
21867,1856,1828,accepted
21868,1856,1828,accepted
21869,1856,1828,accepted
21870,1856,1828,accepted
21871,1856,1828,accepted
21872,1856,1828,accepted
21873,1856,1828,accepted
21874,1856,1828,accepted
21875,1856,1828,accepted
21876,1856,1828,accepted
21877,1856,1828,accepted
21878,1856,1828,accepted
21879,1856,1828,accepted
21880,1856,1828,accepted
21881,1856,1828,accepted
21882,1856,1828,accepted
21883,1856,1828,accepted
21884,1856,1828,accepted
21885,1856,1828,accepted
21886,1856,1828,accepted
21887,1856,1828,accepted
21888,1856,1828,accepted
21889,1856,1828,accepted
21890,1856,1828,accepted
21891,1856,1828,accepted
21892,1856,1828,accepted
21893,1856,1828,accepted
21894,1856,1828,accepted
21895,1856,1828,accepted
21896,1856,1828,accepted
21897,1856,1828,accepted
21898,1856,1828,accepted
21899,1856,1828,accepted
21900,1856,1828,accepted
21901,1856,1828,accepted
21902,1856,1828,accepted
21903,1856,1828,accepted
21904,1856,1828,accepted
21905,1856,1828,accepted
21906,1856,1828,accepted
21907,1856,1828,accepted
21908,1856,1828,accepted
21909,1856,1828,accepted
21910,1856,1828,accepted
21911,1856,1828,accepted
21912,1856,1828,accepted
21913,1856,1828,accepted
21914,1856,1828,accepted
21915,1856,1828,accepted
21916,1856,1828,accepted
21917,1856,1828,accepted
21918,1856,1828,accepted
21919,1856,1828,accepted
21920,1856,1828,accepted
21921,1856,1828,accepted
21922,1856,1828,accepted
21923,1856,1828,accepted
21924,1856,1828,accepted
21925,1856,1828,accepted
21926,1856,1828,accepted
21927,1856,1828,accepted
21928,1856,1828,accepted
21929,1856,1828,accepted
21930,1856,1828,accepted
21931,1856,1828,accepted
21932,1856,1828,accepted
21933,1856,1828,accepted
21934,1856,1828,accepted
21935,1856,1828,accepted
21936,1856,1828,accepted
21937,1856,1828,accepted
21938,1856,1828,accepted
21939,1856,1828,accepted
21940,1856,1828,accepted
21941,1856,1828,accepted
21942,1856,1828,accepted
21943,1856,1828,accepted
21944,1856,1828,accepted
21945,1856,1828,accepted
21946,1856,1828,accepted
21947,1856,1828,accepted
21948,1856,1828,accepted
21949,1856,1828,accepted
21950,1856,1828,accepted
21951,1856,1828,accepted
21952,1856,1828,accepted
21953,1856,1828,accepted
21954,1856,1828,accepted
21955,1856,1828,accepted
21956,1856,1828,accepted
21957,1856,1828,accepted
21958,1856,1828,accepted
21959,1856,1828,accepted
21960,1856,1828,accepted
21961,1856,1828,accepted
21962,1856,1828,accepted
21963,1856,1828,accepted
21964,1856,1828,accepted
21965,1856,1828,accepted
21966,1856,1828,accepted
21967,1856,1828,accepted
21968,1856,1828,accepted
21969,1856,1828,accepted
21970,1856,1828,accepted
21971,1856,1828,accepted
21972,1856,1828,accepted
21973,1856,1828,accepted
21974,1856,1828,accepted
21975,1856,1828,accepted
21976,1856,1828,accepted
21977,1856,1828,accepted
21978,1856,1828,accepted
21979,1856,1828,accepted
21980,1856,1828,accepted
21981,1856,1828,accepted
21982,1856,1828,accepted
21983,1856,1828,accepted
21984,1856,1828,accepted
21985,1856,1828,accepted
21986,1856,1828,accepted
21987,1856,1828,accepted
21988,1856,1828,accepted
21989,1856,1828,accepted
21990,1856,1828,accepted
21991,1856,1828,accepted
21992,1856,1828,accepted
21993,1856,1828,accepted
21994,1856,1828,accepted
21995,1856,1828,accepted
21996,1856,1828,accepted
21997,1856,1828,accepted
21998,1856,1828,accepted
21999,1856,1828,accepted
22000,1856,1828,accepted
22001,1856,1828,accepted
22002,1856,1828,accepted
22003,1856,1828,accepted
22004,1856,1828,accepted
22005,1856,1828,accepted
22006,1856,1828,accepted
22007,1856,1828,accepted
22008,1856,1828,accepted
22009,1856,1828,accepted
22010,1856,1828,accepted
22011,1856,1828,accepted
22012,1856,1828,accepted
22013,1856,1828,accepted
22014,1856,1828,accepted
22015,1856,1828,accepted
22016,1856,1828,accepted
22017,1856,1828,accepted
22018,1856,1828,accepted
22019,1856,1828,accepted
22020,1856,1828,accepted
22021,1856,1828,accepted
22022,1856,1828,accepted
22023,1856,1828,accepted
22024,1856,1828,accepted
22025,1856,1828,accepted
22026,1856,1828,accepted
22027,1856,1828,accepted
22028,1856,1828,accepted
22029,1856,1828,accepted
22030,1856,1828,accepted
22031,1856,1828,accepted
22032,1856,1828,accepted
22033,1856,1828,accepted
22034,1856,1828,accepted
22035,1856,1828,accepted
22036,1856,1828,accepted
22037,1856,1828,accepted
22038,1856,1828,accepted
22039,1856,1828,accepted
22040,1856,1828,accepted
22041,1856,1828,accepted
22042,1856,1828,accepted
22043,1856,1828,accepted
22044,1856,1828,accepted
22045,1856,1828,accepted
22046,1856,1828,accepted
22047,1856,1828,accepted
22048,1856,1828,accepted
22049,1856,1828,accepted
22050,1856,1828,accepted
22051,1856,1828,accepted
22052,1856,1828,accepted
22053,1856,1828,accepted
22054,1856,1828,accepted
22055,1856,1828,accepted
22056,1856,1828,accepted
22057,1856,1828,accepted
22058,1856,1828,accepted
22059,1856,1828,accepted
22060,1856,1828,accepted
22061,1856,1828,accepted
22062,1856,1828,accepted
22063,1856,1828,accepted
22064,1856,1828,accepted
22065,1856,1828,accepted
22066,1856,1828,accepted
22067,1856,1828,accepted
22068,1856,1828,accepted
22069,1856,1828,accepted
22070,1856,1828,accepted
22071,1856,1828,accepted
22072,1856,1828,accepted
22073,1856,1828,accepted
22074,1856,1828,accepted
22075,1856,1828,accepted
22076,1856,1828,accepted
22077,1856,1828,accepted
22078,1856,1828,accepted
22079,1856,1828,accepted
22080,1856,1828,accepted
22081,1856,1828,accepted
22082,1856,1828,accepted
22083,1856,1828,accepted
22084,1856,1828,accepted
22085,1856,1828,accepted
22086,1856,1828,accepted
22087,1856,1828,accepted
22088,1856,1828,accepted
22089,1856,1828,accepted
22090,1856,1828,accepted
22091,1856,1828,accepted
22092,1856,1828,accepted
22093,1856,1828,accepted
22094,1856,1828,accepted
22095,1856,1828,accepted
22096,1856,1828,accepted
22097,1856,1828,accepted
22098,1856,1828,accepted
22099,1856,1828,accepted
22100,1856,1828,accepted
22101,1856,1828,accepted
22102,1856,1828,accepted
22103,1856,1828,accepted
22104,1856,1828,accepted
22105,1856,1828,accepted
22106,1856,1828,accepted
22107,1856,1828,accepted
22108,1856,1828,accepted
22109,1856,1828,accepted
22110,1856,1828,accepted
22111,1856,1828,accepted
22112,1856,1828,accepted
22113,1856,1828,accepted
22114,1856,1828,accepted
22115,1856,1828,accepted
22116,1856,1828,accepted
22117,1856,1828,accepted
22118,1856,1828,accepted
22119,1856,1828,accepted
22120,1856,1828,accepted
22121,1856,1828,accepted
22122,1856,1828,accepted
22123,1856,1828,accepted
22124,1856,1828,accepted
22125,1856,1828,accepted
22126,1856,1828,accepted
22127,1856,1828,accepted
22128,1856,1828,accepted
22129,1856,1828,accepted
22130,1856,1828,accepted
22131,1856,1828,accepted
22132,1856,1828,accepted
22133,1856,1828,accepted
22134,1856,1828,accepted
22135,1856,1828,accepted
22136,1856,1828,accepted
22137,1856,1828,accepted
22138,1856,1828,accepted
22139,1856,1828,accepted
22140,1856,1828,accepted
22141,1856,1828,accepted
22142,1856,1828,accepted
22143,1856,1828,accepted
22144,1856,1828,accepted
22145,1856,1828,accepted
22146,1856,1828,accepted
22147,1856,1828,accepted
22148,1856,1828,accepted
22149,1856,1828,accepted
22150,1856,1828,accepted
22151,1856,1828,accepted
22152,1856,1828,accepted
22153,1856,1828,accepted
22154,1856,1828,accepted
22155,1856,1828,accepted
22156,1856,1828,accepted
22157,1856,1828,accepted
22158,1856,1828,accepted
22159,1856,1828,accepted
22160,1856,1828,accepted
22161,1856,1828,accepted
22162,1856,1828,accepted
22163,1856,1828,accepted
22164,1856,1828,accepted
22165,1856,1828,accepted
22166,1856,1828,accepted
22167,1856,1828,accepted
22168,1856,1828,accepted
22169,1856,1828,accepted
22170,1856,1828,accepted
22171,1856,1828,accepted
22172,1856,1828,accepted
22173,1856,1828,accepted
22174,1856,1828,accepted
22175,1856,1828,accepted
22176,1856,1828,accepted
22177,1856,1828,accepted
22178,1856,1828,accepted
22179,1856,1828,accepted
22180,1856,1828,accepted
22181,1856,1828,accepted
22182,1856,1828,accepted
22183,1856,1828,accepted
22184,1856,1828,accepted
22185,1856,1828,accepted
22186,1856,1828,accepted
22187,1856,1828,accepted
22188,1856,1828,accepted
22189,1856,1828,accepted
22190,1856,1828,accepted
22191,1856,1828,accepted
22192,1856,1828,accepted
22193,1856,1828,accepted
22194,1856,1828,accepted
22195,1856,1828,accepted
22196,1856,1828,accepted
22197,1856,1828,accepted
22198,1856,1828,accepted
22199,1856,1828,accepted
22200,1856,1828,accepted
22201,1856,1828,accepted
22202,1856,1828,accepted
22203,1856,1828,accepted
22204,1856,1828,accepted
22205,1856,1828,accepted
22206,1856,1828,accepted
22207,1856,1828,accepted
22208,1856,1828,accepted
22209,1856,1828,accepted
22210,1856,1828,accepted
22211,1856,1828,accepted
22212,1856,1828,accepted
22213,1856,1828,accepted
22214,1856,1828,accepted
22215,1856,1828,accepted
22216,1856,1828,accepted
22217,1856,1828,accepted
22218,1856,1828,accepted
22219,1856,1828,accepted
22220,1856,1828,accepted
22221,1856,1828,accepted
22222,1856,1828,accepted
22223,1856,1828,accepted
22224,1856,1828,accepted
22225,1856,1828,accepted
22226,1856,1828,accepted
22227,1856,1828,accepted
22228,1856,1828,accepted
22229,1856,1828,accepted
22230,1856,1828,accepted
22231,1856,1828,accepted
22232,1856,1828,accepted
22233,1856,1828,accepted
22234,1856,1828,accepted
22235,1856,1828,accepted
22236,1856,1828,accepted
22237,1856,1828,accepted
22238,1856,1828,accepted
22239,1856,1828,accepted
22240,1856,1828,accepted
22241,1856,1828,accepted
